Stock_Number,Deletion,Chromosome,Background,Block,Raw_Phenotype,Numeric_Phenotype,Deletion_Set
5905,Control,3L,SAM,13,F,5,DrosDel
5905,Control,3L,SAM,16,D,7,DrosDel
5905,Control,3L,SAM,16,E,6,DrosDel
5905,Control,3L,SAM,16,E,6,DrosDel
5905,Control,3L,SAM,16,F,5,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,D,7,DrosDel
5905,Control,3R,SAM,10,E,6,DrosDel
5905,Control,3R,SAM,10,E,6,DrosDel
5905,Control,3R,SAM,10,E,6,DrosDel
5905,Control,3R,SAM,10,E,6,DrosDel
5905,Control,3R,SAM,10,E,6,DrosDel
5905,Control,3R,SAM,11,D,7,DrosDel
5905,Control,3R,SAM,11,D,7,DrosDel
5905,Control,3R,SAM,11,D,7,DrosDel
5905,Control,3R,SAM,11,D,7,DrosDel
5905,Control,3R,SAM,11,D,7,DrosDel
5905,Control,3R,SAM,11,E,6,DrosDel
5905,Control,3R,SAM,11,E,6,DrosDel
5905,Control,3R,SAM,11,E,6,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,D,7,DrosDel
5905,Control,3R,SAM,12,E,6,DrosDel
5905,Control,3R,SAM,12,E,6,DrosDel
5905,Control,3R,SAM,12,E,6,DrosDel
5905,Control,3R,SAM,14,D,7,DrosDel
5905,Control,3R,SAM,14,D,7,DrosDel
5905,Control,3R,SAM,14,D,7,DrosDel
5905,Control,3R,SAM,14,D,7,DrosDel
5905,Control,3R,SAM,14,E,6,DrosDel
5905,Control,3R,SAM,14,E,6,DrosDel
5905,Control,3R,SAM,14,E,6,DrosDel
5905,Control,3R,SAM,14,E,6,DrosDel
5905,Control,3R,SAM,14,F,5,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,D,7,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,15,E,6,DrosDel
5905,Control,3R,SAM,16,D,7,DrosDel
5905,Control,3R,SAM,16,D,7,DrosDel
5905,Control,3R,SAM,16,D,7,DrosDel
5905,Control,3R,SAM,16,D,7,DrosDel
5905,Control,3R,SAM,16,E,6,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,D,7,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
5905,Control,3R,SAM,17,E,6,DrosDel
6916,Df(2R)ED1,2R,SAM,1,C,8,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,1,E,6,DrosDel
6916,Df(2R)ED1,2R,SAM,1,E,6,DrosDel
6916,Df(2R)ED1,2R,SAM,1,F,5,DrosDel
6916,Df(2R)ED1,2R,SAM,1,G,4,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
6916,Df(2R)ED1,2R,SAM,3,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,E,6,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,E,6,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,E,6,DrosDel
8044,Df(2R)ED1552,2R,SAM,1,E,6,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,C,8,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,D,7,DrosDel
8044,Df(2R)ED1552,2R,SAM,3,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,B,9,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,C,8,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,C,8,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,C,8,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,C,8,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,C,8,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,1,F,5,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,B,9,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,3,D,7,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,E,6,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,F,5,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,G,4,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,G,4,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,G,4,DrosDel
8045,Df(2R)ED1612,2R,SAM,6,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,E,6,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,1,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,3,H,3,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,D,7,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,E,6,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,E,6,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,E,6,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,F,5,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,G,4,DrosDel
8909,Df(2R)ED2076,2R,SAM,6,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,E,6,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,E,6,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,1,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,D,7,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,3,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,F,5,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8910,Df(2R)ED2219,2R,SAM,4,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,1,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,D,7,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,E,6,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,H,3,DrosDel
8911,Df(2R)ED2222,2R,SAM,3,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,F,5,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,G,4,DrosDel
8911,Df(2R)ED2222,2R,SAM,6,G,4,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,F,5,DrosDel
8912,Df(2R)ED2247,2R,SAM,1,G,4,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,D,7,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,E,6,DrosDel
8912,Df(2R)ED2247,2R,SAM,3,F,5,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,C,8,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,C,8,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,C,8,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,C,8,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,E,6,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,E,6,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,E,6,DrosDel
8913,Df(2R)ED2354,2R,SAM,1,E,6,DrosDel
8913,Df(2R)ED2354,2R,SAM,3,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,3,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,3,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,3,D,7,DrosDel
8913,Df(2R)ED2354,2R,SAM,3,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,C,8,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,D,7,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,E,6,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,F,5,DrosDel
8914,Df(2R)ED2436,2R,SAM,1,F,5,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,D,7,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,E,6,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,E,6,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,E,6,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,E,6,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,F,5,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,F,5,DrosDel
8915,Df(2R)ED2457,2R,SAM,1,F,5,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,C,8,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,D,7,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,E,6,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,E,6,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,E,6,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,E,6,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,F,5,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,F,5,DrosDel
8916,Df(2R)ED2751,2R,SAM,1,F,5,DrosDel
